filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_32.png,10,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_33.png,43,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_34.png,23,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_35.png,19,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_36.png,49,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_37.png,19,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_38.png,27,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_39.png,24,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_40.png,20,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_41.png,9,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_42.png,28,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_43.png,0,30,0,"(1, 1)","(2, 1)",False,"There is no larger circle in the image. The image only contains a single small blue circle. 

Cell (1,1)."
image_44.png,1,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_45.png,49,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_46.png,29,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_47.png,16,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_48.png,25,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_49.png,32,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_50.png,44,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_51.png,43,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_52.png,12,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_53.png,12,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_54.png,49,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_55.png,18,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_56.png,25,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_57.png,15,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_58.png,7,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_59.png,2,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_60.png,50,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_61.png,4,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_62.png,34,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_63.png,38,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_64.png,31,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_65.png,24,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_66.png,39,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_67.png,25,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_68.png,22,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_69.png,35,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_70.png,49,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_71.png,23,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_72.png,27,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_73.png,29,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_74.png,37,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_75.png,44,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_76.png,23,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_77.png,17,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)"
image_78.png,29,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_79.png,34,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_80.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_81.png,15,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_82.png,32,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_83.png,50,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_84.png,2,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_85.png,37,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_86.png,32,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_87.png,37,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_88.png,40,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_89.png,48,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_90.png,14,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_91.png,42,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_92.png,31,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_93.png,44,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_94.png,24,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_95.png,25,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_96.png,9,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_97.png,19,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_98.png,1,30,0,Unknown,"(2, 2)",False,There are no circles in the image.
image_99.png,48,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_100.png,32,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_101.png,1,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_102.png,24,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_103.png,30,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_104.png,11,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_105.png,23,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_106.png,16,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_107.png,0,30,0,Unknown,"(1, 1)",False,There are no circles in the image.
image_108.png,48,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_109.png,16,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_110.png,34,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_111.png,15,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_112.png,7,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_113.png,16,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_114.png,13,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_115.png,41,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_116.png,49,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_117.png,6,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_118.png,38,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_119.png,26,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_120.png,14,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_121.png,10,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_122.png,22,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_123.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_124.png,22,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_125.png,31,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)"
image_126.png,37,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)"
image_127.png,7,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_128.png,2,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_129.png,35,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_130.png,45,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_131.png,23,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_132.png,42,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_133.png,20,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_134.png,21,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_135.png,32,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_136.png,40,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_137.png,37,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)"
image_138.png,49,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_139.png,34,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_140.png,47,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_141.png,21,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_142.png,19,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_143.png,44,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_144.png,5,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_145.png,7,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_146.png,12,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_147.png,15,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_148.png,48,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_149.png,3,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_150.png,34,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_151.png,39,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_152.png,7,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_153.png,48,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_154.png,1,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_155.png,45,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_156.png,13,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_157.png,10,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_158.png,49,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_159.png,16,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_160.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_161.png,10,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_162.png,20,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_163.png,50,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_164.png,40,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_165.png,14,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_166.png,2,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_167.png,6,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_168.png,38,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_169.png,50,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_170.png,24,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_171.png,40,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_172.png,38,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_173.png,50,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_174.png,19,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_175.png,21,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_176.png,45,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_177.png,26,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_178.png,28,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_179.png,20,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_180.png,35,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_181.png,37,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_182.png,0,30,0,Unknown,"(1, 2)",False,There are no circles in the image.
image_183.png,48,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_184.png,26,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_185.png,18,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_186.png,2,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_187.png,24,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_188.png,12,30,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_189.png,20,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_190.png,36,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_191.png,47,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_192.png,32,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_193.png,49,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_194.png,6,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_195.png,4,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_196.png,24,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_197.png,26,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_198.png,36,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_199.png,16,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_200.png,32,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_201.png,29,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_202.png,23,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_203.png,7,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_204.png,40,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_205.png,42,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_206.png,48,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_207.png,43,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_208.png,37,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_209.png,25,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_210.png,6,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_211.png,12,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_212.png,12,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_213.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_214.png,3,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_215.png,19,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_216.png,21,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)"
image_217.png,20,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)"
image_218.png,41,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_219.png,11,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_220.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_221.png,8,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_222.png,20,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_223.png,13,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_224.png,12,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_225.png,3,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_226.png,12,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_227.png,42,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_228.png,45,30,0,"(2, 4)","(2, 2)",False,"Cell (2,4)."
image_229.png,34,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_230.png,42,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_231.png,14,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_232.png,35,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_233.png,18,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_234.png,24,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_235.png,0,30,0,"(1, 2)","(1, 2)",True,"There is no larger circle in the image, there is only one circle. The circle is located in Cell (1,2)."
image_236.png,40,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_237.png,2,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_238.png,44,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_239.png,4,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_240.png,8,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_241.png,23,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_242.png,26,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_243.png,30,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_244.png,1,30,0,Unknown,"(2, 1)",False,There are no circles in the image.
image_245.png,31,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_246.png,26,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_247.png,38,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_248.png,9,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_249.png,20,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_250.png,46,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_251.png,36,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_252.png,13,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_253.png,37,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_254.png,13,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_255.png,47,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_256.png,40,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_257.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_258.png,9,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_259.png,27,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_260.png,12,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_261.png,45,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_262.png,7,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_263.png,45,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_264.png,34,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_265.png,24,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_266.png,21,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_267.png,8,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_268.png,12,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_269.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_270.png,28,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_271.png,3,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_272.png,5,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_273.png,39,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_274.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_275.png,1,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_276.png,26,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_277.png,13,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_278.png,45,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_279.png,11,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_280.png,4,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_281.png,23,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_282.png,33,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_283.png,5,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_284.png,29,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_285.png,48,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_286.png,49,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_287.png,46,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_288.png,31,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_289.png,18,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_290.png,42,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_291.png,9,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_292.png,19,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_293.png,12,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_294.png,32,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_295.png,13,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_296.png,12,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_297.png,45,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_298.png,16,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_299.png,21,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
