filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_32.png,96,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_33.png,51,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_34.png,75,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_35.png,56,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_36.png,69,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_37.png,87,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_38.png,24,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_39.png,55,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_40.png,55,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_41.png,2,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_42.png,36,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_43.png,44,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_44.png,51,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_45.png,24,20,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_46.png,54,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_47.png,74,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_48.png,31,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_49.png,90,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_50.png,29,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_51.png,73,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_52.png,52,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_53.png,29,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_54.png,13,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_55.png,44,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_56.png,5,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_57.png,96,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_58.png,13,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_59.png,52,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_60.png,56,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_61.png,49,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_62.png,95,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_63.png,87,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_64.png,85,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_65.png,6,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_66.png,78,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_67.png,60,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_68.png,27,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_69.png,50,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_70.png,22,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_71.png,33,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_72.png,71,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_73.png,84,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_74.png,45,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_75.png,94,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_76.png,16,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_77.png,39,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_78.png,1,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)"
image_79.png,66,20,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_80.png,18,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_81.png,27,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_82.png,10,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_83.png,0,20,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_84.png,10,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_85.png,8,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_86.png,15,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_87.png,77,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_88.png,63,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_89.png,66,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_90.png,48,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_91.png,9,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_92.png,46,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_93.png,20,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_94.png,84,20,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_95.png,65,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_96.png,38,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_97.png,55,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_98.png,68,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_99.png,83,20,0,"(3, 3)","(1, 2)",False,"Cell (3,3)."
image_100.png,19,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_101.png,27,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_102.png,93,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_103.png,28,20,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_104.png,86,20,0,"(3, 1)","(2, 1)",False,"Cell (3,1)."
image_105.png,54,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_106.png,34,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_107.png,6,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_108.png,77,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_109.png,82,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_110.png,53,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_111.png,85,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_112.png,47,20,0,"(3, 2)","(2, 2)",False,"Cell (3,2)."
image_113.png,68,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_114.png,64,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_115.png,74,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_116.png,49,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_117.png,80,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_118.png,51,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_119.png,81,20,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_120.png,99,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_121.png,67,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_122.png,29,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_123.png,5,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_124.png,34,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_125.png,70,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_126.png,49,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_127.png,45,20,0,"(3, 1)","(2, 1)",False,"Cell (3,1)."
image_128.png,87,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_129.png,22,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_130.png,34,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_131.png,80,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_132.png,99,20,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_133.png,98,20,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_134.png,84,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_135.png,44,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_136.png,44,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_137.png,88,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_138.png,95,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_139.png,75,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_140.png,96,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_141.png,73,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_142.png,96,20,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_143.png,71,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_144.png,68,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_145.png,88,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_146.png,43,20,0,"(3, 2)","(2, 2)",False,"Cell (3,2)."
image_147.png,23,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_148.png,33,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_149.png,97,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_150.png,19,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_151.png,91,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_152.png,26,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_153.png,29,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_154.png,53,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_155.png,24,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_156.png,98,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_157.png,78,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_158.png,93,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_159.png,5,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_160.png,76,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_161.png,13,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_162.png,78,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_163.png,3,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_164.png,20,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_165.png,92,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_166.png,63,20,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_167.png,49,20,0,"(3, 1)","(2, 1)",False,"Cell (3,1)."
image_168.png,40,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_169.png,41,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_170.png,31,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_171.png,60,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_172.png,5,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_173.png,44,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_174.png,32,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_175.png,78,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_176.png,68,20,0,"(2, 4)","(2, 2)",False,"Cell (2,4)."
image_177.png,36,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_178.png,83,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_179.png,66,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_180.png,50,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_181.png,76,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_182.png,84,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_183.png,80,20,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_184.png,1,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_185.png,7,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_186.png,84,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_187.png,33,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_188.png,22,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_189.png,3,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_190.png,53,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_191.png,20,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_192.png,19,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_193.png,79,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_194.png,52,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_195.png,0,20,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_196.png,99,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_197.png,66,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_198.png,66,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_199.png,22,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_200.png,73,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_201.png,43,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_202.png,95,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_203.png,52,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_204.png,86,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_205.png,89,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_206.png,29,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_207.png,79,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_208.png,39,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_209.png,74,20,0,"(3, 1)","(2, 2)",False,"Cell (3,1)."
image_210.png,86,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_211.png,85,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_212.png,69,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_213.png,57,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_214.png,95,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_215.png,52,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_216.png,24,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_217.png,64,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_218.png,24,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_219.png,40,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_220.png,60,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_221.png,97,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_222.png,45,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_223.png,13,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_224.png,34,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_225.png,24,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_226.png,55,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_227.png,64,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_228.png,12,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_229.png,79,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_230.png,74,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_231.png,92,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_232.png,53,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_233.png,76,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_234.png,32,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_235.png,51,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_236.png,74,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_237.png,62,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_238.png,40,20,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_239.png,62,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_240.png,34,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_241.png,70,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_242.png,52,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_243.png,27,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_244.png,72,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_245.png,19,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_246.png,59,20,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_247.png,41,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_248.png,83,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_249.png,16,20,0,"(3, 1)","(2, 1)",False,"Cell (3,1)."
image_250.png,99,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_251.png,61,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_252.png,82,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_253.png,34,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_254.png,80,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_255.png,38,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_256.png,52,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_257.png,1,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_258.png,84,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_259.png,81,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_260.png,81,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_261.png,88,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_262.png,96,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_263.png,49,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_264.png,48,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_265.png,7,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_266.png,38,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_267.png,86,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_268.png,47,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_269.png,29,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_270.png,53,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_271.png,45,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_272.png,21,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_273.png,69,20,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_274.png,12,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_275.png,78,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_276.png,30,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_277.png,64,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_278.png,63,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_279.png,71,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_280.png,82,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_281.png,15,20,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_282.png,23,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_283.png,65,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_284.png,26,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_285.png,50,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_286.png,42,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_287.png,33,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_288.png,3,20,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_289.png,53,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_290.png,62,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_291.png,6,20,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_292.png,43,20,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_293.png,56,20,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_294.png,19,20,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_295.png,70,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_296.png,69,20,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_297.png,76,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_298.png,96,20,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_299.png,90,20,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
